Tolerance, سماحية ,Arabeyes Technical Dictionary
Toner,  ,Arabeyes Technical Dictionary
Tool, أداة ,Arabeyes Technical Dictionary
Toolbar,  ,Arabeyes Technical Dictionary
Toolchain,  ,Arabeyes Technical Dictionary
Toolkit,  ,Arabeyes Technical Dictionary
Tool menu, قائمة الأدوات ,Arabeyes Technical Dictionary
Tooltip,  ,Arabeyes Technical Dictionary
Topic, موضوع ,Arabeyes Technical Dictionary
Touchpad, لوحة لمس ,Arabeyes Technical Dictionary
Trace,  ,Arabeyes Technical Dictionary
Track,  ,Arabeyes Technical Dictionary
Track ball,  ,Arabeyes Technical Dictionary
Tracker,  ,Arabeyes Technical Dictionary
Traffic,  ,Arabeyes Technical Dictionary
Transaction,  ,Arabeyes Technical Dictionary
Transcoder,  ,Arabeyes Technical Dictionary
Transfer, نقل ,Arabeyes Technical Dictionary
Transfer statement, تعليمة النقل ,Arabeyes Technical Dictionary
Transitive, متعدية ,Arabeyes Technical Dictionary
Translate, ترجم ,Arabeyes Technical Dictionary
Translucency,  ,Arabeyes Technical Dictionary
Transmission channel,  ,Arabeyes Technical Dictionary
Transparent, شفاف ,Arabeyes Technical Dictionary
Transpose,  ,Arabeyes Technical Dictionary
Trash, مهملات ,Arabeyes Technical Dictionary
Tray,  ,Arabeyes Technical Dictionary
Tree, شجرة ,Arabeyes Technical Dictionary
Triangular numbers, الأعداد المثلّثة ,Arabeyes Technical Dictionary
Trigger,  ,Arabeyes Technical Dictionary
Trim,  ,Arabeyes Technical Dictionary
Troubleshooting,  ,Arabeyes Technical Dictionary
Tty,  ,Arabeyes Technical Dictionary
Tuple,  ,Arabeyes Technical Dictionary
Turing Machine, علّق الآلة ,Arabeyes Technical Dictionary
Tutorial,  ,Arabeyes Technical Dictionary
Tweak, تطويع ,Arabeyes Technical Dictionary
Type, نوع ,Arabeyes Technical Dictionary
Type bindings, نوع التّنبيه ,Arabeyes Technical Dictionary
Type mismatch, إختلاف في النوع ,Arabeyes Technical Dictionary
Typesetting,  ,Arabeyes Technical Dictionary
Ubiquitous computing,  ,Arabeyes Technical Dictionary
Ultra-large-scale,  ,Arabeyes Technical Dictionary
Umount, فصْل ,Arabeyes Technical Dictionary
Unable, عدم القدرة ,Arabeyes Technical Dictionary
Unary,  ,Arabeyes Technical Dictionary
Unary operator,  ,Arabeyes Technical Dictionary
Unasserted,  ,Arabeyes Technical Dictionary
Unavailable, غير متوفر ,Arabeyes Technical Dictionary
Unchanged, غير مغيّر ,Arabeyes Technical Dictionary
Uncompression,  ,Arabeyes Technical Dictionary
Uncountable,  ,Arabeyes Technical Dictionary
Uncover,  ,Arabeyes Technical Dictionary
Uncrypted,  ,Arabeyes Technical Dictionary
Uncurrying,  ,Arabeyes Technical Dictionary
Undelete,  ,Arabeyes Technical Dictionary
Underflow,  ,Arabeyes Technical Dictionary
Under line,  ,Arabeyes Technical Dictionary
Underline,  ,Arabeyes Technical Dictionary
Underlining,  ,Arabeyes Technical Dictionary
Underlying,  ,Arabeyes Technical Dictionary
Underscore, تسطير سفلي ,Arabeyes Technical Dictionary
Undo, تراجع (تعديل) ,Arabeyes Technical Dictionary
Undocumented feature,  ,Arabeyes Technical Dictionary
Unexpected end, نهايةغير متوقعة ,Arabeyes Technical Dictionary
Unexpected error, خطأ غير متوقّع ,Arabeyes Technical Dictionary
Unfold,  ,Arabeyes Technical Dictionary
Ungroup,  ,Arabeyes Technical Dictionary
Unhide, إظهار ,Arabeyes Technical Dictionary
Unicode, يونيكود ,Arabeyes Technical Dictionary
Unification,  ,Arabeyes Technical Dictionary
Unifier,  ,Arabeyes Technical Dictionary
Uniform resource,  ,Arabeyes Technical Dictionary
Uniform Resource Identifier, معرّف نظامي لمورد ,Arabeyes Technical Dictionary
Unify,  ,Arabeyes Technical Dictionary
Uninstall,  ,Arabeyes Technical Dictionary
Uninstaller,  ,Arabeyes Technical Dictionary
Union,  ,Arabeyes Technical Dictionary
Uniprocessor,  ,Arabeyes Technical Dictionary
Unique,  ,Arabeyes Technical Dictionary
Unique key,  ,Arabeyes Technical Dictionary
Unique sales point,  ,Arabeyes Technical Dictionary
Unit, وحدة ,Arabeyes Technical Dictionary
Unit in last place,  ,Arabeyes Technical Dictionary
Unit testing,  ,Arabeyes Technical Dictionary
Universal,  ,Arabeyes Technical Dictionary
Universal address,  ,Arabeyes Technical Dictionary
Universal quantifier,  ,Arabeyes Technical Dictionary
Universal thunk,  ,Arabeyes Technical Dictionary
Universe of discourse,  ,Arabeyes Technical Dictionary
Unix, يونِكس ,Arabeyes Technical Dictionary
Unknown, مجهول ,Arabeyes Technical Dictionary
Unknown host, مستضيف غير معروف ,Arabeyes Technical Dictionary
Unlimited,  ,Arabeyes Technical Dictionary
Unlink,  ,Arabeyes Technical Dictionary
Unload,  ,Arabeyes Technical Dictionary
Unlock, إلغاء القفل ,Arabeyes Technical Dictionary
Unmark,  ,Arabeyes Technical Dictionary
Unmarked,  ,Arabeyes Technical Dictionary
Unmount, فصل ,Arabeyes Technical Dictionary
Unmute,  ,Arabeyes Technical Dictionary
Unnamed, غير مُسَمىّ ,Arabeyes Technical Dictionary
Unnormalised,  ,Arabeyes Technical Dictionary
Unprotect,  ,Arabeyes Technical Dictionary
Unproto,  ,Arabeyes Technical Dictionary
Unpublished,  ,Arabeyes Technical Dictionary
Unread,  ,Arabeyes Technical Dictionary
Unread only,  ,Arabeyes Technical Dictionary
Unrestricted, غير مقيَّد، غير محصور ,Arabeyes Technical Dictionary
Unsent,  ,Arabeyes Technical Dictionary
Unshielded twisted pair,  ,Arabeyes Technical Dictionary
Unspecified, غير محدد ,Arabeyes Technical Dictionary
Unstage,  ,Arabeyes Technical Dictionary
Unsubscribe, إلغاء التسجيل ,Arabeyes Technical Dictionary
Unsupported, غير مدعوم ,Arabeyes Technical Dictionary
Untitled, غير معنون ,Arabeyes Technical Dictionary
Untyped,  ,Arabeyes Technical Dictionary
Unzip, فك ضغط الملف ,Arabeyes Technical Dictionary
Up,  ,Arabeyes Technical Dictionary
Uparrow,  ,Arabeyes Technical Dictionary
Update, تحديث ,Arabeyes Technical Dictionary
Updating,  ,Arabeyes Technical Dictionary
Upgrade, ترقية ,Arabeyes Technical Dictionary
Upgradeability,  ,Arabeyes Technical Dictionary
Upload, رفع ,Arabeyes Technical Dictionary
Upper,  ,Arabeyes Technical Dictionary
Upper bound,  ,Arabeyes Technical Dictionary
Upper case, حرف كبير ,Arabeyes Technical Dictionary
Upper memory block,  ,Arabeyes Technical Dictionary
Upper Stream,  ,Arabeyes Technical Dictionary
Upright,  ,Arabeyes Technical Dictionary
Upstream,  ,Arabeyes Technical Dictionary
Uptime,  ,Arabeyes Technical Dictionary
Upward closure,  ,Arabeyes Technical Dictionary
Urban legend,  ,Arabeyes Technical Dictionary
Urgent, عاجل ,Arabeyes Technical Dictionary
Urgent condition, شرط ضروري ,Arabeyes Technical Dictionary
URI,  ,Arabeyes Technical Dictionary
Url,  ,Arabeyes Technical Dictionary
URL, مسار ,Arabeyes Technical Dictionary
Usability,  ,Arabeyes Technical Dictionary
Usage, استعمال ,Arabeyes Technical Dictionary
USB, الناقل التسلسي العام (USB) ,Arabeyes Technical Dictionary
Use,  ,Arabeyes Technical Dictionary
User, مستخدم ,Arabeyes Technical Dictionary
User acceptance testing,  ,Arabeyes Technical Dictionary
User account, حساب المستخدم ,Arabeyes Technical Dictionary
User agent, وكيل المستخدم ,Arabeyes Technical Dictionary
User base,  ,Arabeyes Technical Dictionary
User defined, محدد من المستخدم ,Arabeyes Technical Dictionary
User-defined,  ,Arabeyes Technical Dictionary
User directory,  ,Arabeyes Technical Dictionary
User-friendly, سهل الاستخدام ,Arabeyes Technical Dictionary
User id,  ,Arabeyes Technical Dictionary
User identifier, معرّف المستخدم ,Arabeyes Technical Dictionary
User interface,  ,Arabeyes Technical Dictionary
User name, اسم مستخدم ,Arabeyes Technical Dictionary
Username, اسم المستخدم ,Arabeyes Technical Dictionary
Utility, وسيلة ,Arabeyes Technical Dictionary
Utility-coder,  ,Arabeyes Technical Dictionary
Utility window,  ,Arabeyes Technical Dictionary
Vacuum tube, صمام مفرغ ,Arabeyes Technical Dictionary
Valency,  ,Arabeyes Technical Dictionary
Valid, صالح ,Arabeyes Technical Dictionary
Validate, تحقق من صحة (البيانات المدخلة، وظائف البرامج، إلخ...) ,Arabeyes Technical Dictionary
Validation, تحقق من سلامة ,Arabeyes Technical Dictionary
Valid chars, توقيع سليم ,Arabeyes Technical Dictionary
Validity, صلاحية ,Arabeyes Technical Dictionary
Value, قيمة ,Arabeyes Technical Dictionary
Value-added, مضاف القيمة ,Arabeyes Technical Dictionary
Value added reseller,  ,Arabeyes Technical Dictionary
Value added retailer, بائع مفرق ذو قيمة مضافة ,Arabeyes Technical Dictionary
Values, قيم ,Arabeyes Technical Dictionary
Vampire tap,  ,Arabeyes Technical Dictionary
Vanilla,  ,Arabeyes Technical Dictionary
Vanity domain,  ,Arabeyes Technical Dictionary
Vaporware,  ,Arabeyes Technical Dictionary
Var,  ,Arabeyes Technical Dictionary
Variable, متغير ,Arabeyes Technical Dictionary
Variable declaration,  ,Arabeyes Technical Dictionary
Variance,  ,Arabeyes Technical Dictionary
Variant, تنويعة ,Arabeyes Technical Dictionary
Variations, تغيرات ,Arabeyes Technical Dictionary
Vector, متجه ,Arabeyes Technical Dictionary
Vector font,  ,Arabeyes Technical Dictionary
Vector graphics, رسوميات متجهية ,Arabeyes Technical Dictionary
Vector processor,  ,Arabeyes Technical Dictionary
Vector space,  ,Arabeyes Technical Dictionary
Veeblefeetzer,  ,Arabeyes Technical Dictionary
Vendor, بائع ,Arabeyes Technical Dictionary
Ventilator card, بطاقة تهوية ,Arabeyes Technical Dictionary
Verbage,  ,Arabeyes Technical Dictionary
Verbatim copy,  ,Arabeyes Technical Dictionary
Verbose, مطنب ,Arabeyes Technical Dictionary
Verification, تحقيق ,Arabeyes Technical Dictionary
Verified,  ,Arabeyes Technical Dictionary
Verify, تحقيق ,Arabeyes Technical Dictionary
Version, إصدار ,Arabeyes Technical Dictionary
Versioning, أصدرة ,Arabeyes Technical Dictionary
Versions, اصدارات ,Arabeyes Technical Dictionary
Vertex,  ,Arabeyes Technical Dictionary
Vertical, رأسي، عمودي ,Arabeyes Technical Dictionary
Vertical Alignment, محاذاة عامودي ,Arabeyes Technical Dictionary
Vertical application,  ,Arabeyes Technical Dictionary
Vertical bar, شريط عامودي ,Arabeyes Technical Dictionary
Vertical blanking,  ,Arabeyes Technical Dictionary
Vertical drive,  ,Arabeyes Technical Dictionary
Vertical encoding,  ,Arabeyes Technical Dictionary
Vertical interval,  ,Arabeyes Technical Dictionary
Vertical loop combination,  ,Arabeyes Technical Dictionary
Vertically, عاموديا ,Arabeyes Technical Dictionary
Vertical microcode,  ,Arabeyes Technical Dictionary
Vertical refresh,  ,Arabeyes Technical Dictionary
Vertical refresh rate,  ,Arabeyes Technical Dictionary
Vertical scan rate,  ,Arabeyes Technical Dictionary
Very-large-scale,  ,Arabeyes Technical Dictionary
Vet,  ,Arabeyes Technical Dictionary
VFS, مخططات VFS القابلة للكتابة. ,Arabeyes Technical Dictionary
VGA,  ,Arabeyes Technical Dictionary
Via,  ,Arabeyes Technical Dictionary
Video, مرئية ,Arabeyes Technical Dictionary
Video adapter,  ,Arabeyes Technical Dictionary
Video card, بطاقة مرئيات ,Arabeyes Technical Dictionary
Video compression, ضغط مرئي ,Arabeyes Technical Dictionary
Video conference, اجتماع مرئي ,Arabeyes Technical Dictionary
Video conferencing,  ,Arabeyes Technical Dictionary
Video dial tone,  ,Arabeyes Technical Dictionary
Video display terminal,  ,Arabeyes Technical Dictionary
Video interface, واجهة فيديو ,Arabeyes Technical Dictionary
Video memory,  ,Arabeyes Technical Dictionary
Video (random,  ,Arabeyes Technical Dictionary
Video random access memory,  ,Arabeyes Technical Dictionary
Video terminal, طرفية تلفزيونيّة ,Arabeyes Technical Dictionary
View, عرض ,Arabeyes Technical Dictionary
Viewer, مُظهر ,Arabeyes Technical Dictionary
View model,  ,Arabeyes Technical Dictionary
Viewport, منفذ العرض ,Arabeyes Technical Dictionary
View transform,  ,Arabeyes Technical Dictionary
View volume,  ,Arabeyes Technical Dictionary
Vim,  ,Arabeyes Technical Dictionary
Violation, خرق ,Arabeyes Technical Dictionary
Viole,  ,Arabeyes Technical Dictionary
Virgule,  ,Arabeyes Technical Dictionary
Virtual, وهمي ,Arabeyes Technical Dictionary
Virtual address, العنوان الظاهري ,Arabeyes Technical Dictionary
Virtual cache,  ,Arabeyes Technical Dictionary
Virtual circuit,  ,Arabeyes Technical Dictionary
Virtual connection,  ,Arabeyes Technical Dictionary
Virtual Console,  ,Arabeyes Technical Dictionary
Virtual Desktop, خلفية سطح المكتب ,Arabeyes Technical Dictionary
Virtual device,  ,Arabeyes Technical Dictionary
Virtual disk,  ,Arabeyes Technical Dictionary
Virtual hos,  ,Arabeyes Technical Dictionary
Virtualization,  ,Arabeyes Technical Dictionary
Virtual machine, جهاز ظاهري ,Arabeyes Technical Dictionary
Virtual memory, ذاكرة ظاهرية ,Arabeyes Technical Dictionary
Virtual path,  ,Arabeyes Technical Dictionary
Virtual point of presence,  ,Arabeyes Technical Dictionary
Virtual reality,  ,Arabeyes Technical Dictionary
Virtual server, ملقم ظاهري ,Arabeyes Technical Dictionary
Virus, فيروس ,Arabeyes Technical Dictionary
Visibility, رؤية ,Arabeyes Technical Dictionary
Visible, مرئيّ ,Arabeyes Technical Dictionary
Visible bell, جرس مرئي ,Arabeyes Technical Dictionary
Visit, زيارة ,Arabeyes Technical Dictionary
Visited link,  ,Arabeyes Technical Dictionary
Visual, بصري ,Arabeyes Technical Dictionary
Visual bell, جرس مرئي ,Arabeyes Technical Dictionary
Visual editor,  ,Arabeyes Technical Dictionary
Visualisation,  ,Arabeyes Technical Dictionary
Visualization,  ,Arabeyes Technical Dictionary
Visual language,  ,Arabeyes Technical Dictionary
Visual programming,  ,Arabeyes Technical Dictionary
Visual programming environment,  ,Arabeyes Technical Dictionary
Visual programming language,  ,Arabeyes Technical Dictionary
Viz,  ,Arabeyes Technical Dictionary
Voice mail, بريد صوتي ,Arabeyes Technical Dictionary
Voice recognition,  ,Arabeyes Technical Dictionary
Voip,  ,Arabeyes Technical Dictionary
Volatile, متطاير ,Arabeyes Technical Dictionary
Volatile memory, ذاكرة متطايرة ,Arabeyes Technical Dictionary
Volatile storage,  ,Arabeyes Technical Dictionary
Volatile variable,  ,Arabeyes Technical Dictionary
Volume, حجم ,Arabeyes Technical Dictionary
Von Neumann architecture,  ,Arabeyes Technical Dictionary
Von Neumann integer, عدد فون نيومان الصحيح ,Arabeyes Technical Dictionary
Von Neumann, John, جون فون نيومان ,Arabeyes Technical Dictionary
Von Neumann machine, آلة فون نيومان ,Arabeyes Technical Dictionary
Von Neumann ordinal,  ,Arabeyes Technical Dictionary
V-Sync, مزامنة رأسية ,Arabeyes Technical Dictionary
Waiting, انتظار ,Arabeyes Technical Dictionary
Wait state, حالة انتظار ,Arabeyes Technical Dictionary
Wall clock time,  ,Arabeyes Technical Dictionary
Wallpaper, خلفية الشاشة ,Arabeyes Technical Dictionary
Wank,  ,Arabeyes Technical Dictionary
Want list,  ,Arabeyes Technical Dictionary
WAP, الواب ,Arabeyes Technical Dictionary
Wap, واب ,Arabeyes Technical Dictionary
Warchalk,  ,Arabeyes Technical Dictionary
Wardialer,  ,Arabeyes Technical Dictionary
Wardriving,  ,Arabeyes Technical Dictionary
Warez,  ,Arabeyes Technical Dictionary
Warning, إنذار ,Arabeyes Technical Dictionary
Warranty, الضمان ,Arabeyes Technical Dictionary
Watch, مراقبة ,Arabeyes Technical Dictionary
Water, ماء ,Arabeyes Technical Dictionary
Watermark, علامة مائية ,Arabeyes Technical Dictionary
Wave, موجة ,Arabeyes Technical Dictionary
Wave division multiplexing,  ,Arabeyes Technical Dictionary
Wavelength division multiplexing,  ,Arabeyes Technical Dictionary
Wavelet,  ,Arabeyes Technical Dictionary
Wavetable,  ,Arabeyes Technical Dictionary
Wavetable synthesis,  ,Arabeyes Technical Dictionary
Wavyline,  ,Arabeyes Technical Dictionary
Weakly typed,  ,Arabeyes Technical Dictionary
Weak typing,  ,Arabeyes Technical Dictionary
Web, وِب ,Arabeyes Technical Dictionary
Web browser, متصفًح الشبكة ,Arabeyes Technical Dictionary
Web cam,  ,Arabeyes Technical Dictionary
Webcam, كاميرا ويب ,Arabeyes Technical Dictionary
Webcasting,  ,Arabeyes Technical Dictionary
Webhead,  ,Arabeyes Technical Dictionary
Weblint,  ,Arabeyes Technical Dictionary
Weblog,  ,Arabeyes Technical Dictionary
Web master, مدير موقع ,Arabeyes Technical Dictionary
Webmaster, مدير موقع ,Arabeyes Technical Dictionary
